Date,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
2019-12-17,0.0014816061866520513,-0.000942475830204792,0.0006542511834064513,0.0038860424158984053,-0.0009800543936053785,-0.002328537740877046,-0.001588538426331887,-0.010882651131475463,0.0032677080971676986,-0.0010793368988109009,0.0044360523530189155
2019-12-18,-0.0013169027591191096,0.006765682950216068,0.0037535669312420694,-0.004210567131321952,-0.004175839346569177,-0.00011104231091962902,-0.001591126639764795,0.014045514342644339,0.004030928044599591,0.001373485835748589,0.0009652117663927484
2019-12-19,0.0034530839082478337,0.00913592028597865,-0.0003258465007185407,-0.00032463006590432997,0.0027040480961719737,0.007190711027719843,0.005399412137770732,0.009429106199997594,0.0003094720422254227,0.003913914222297699,0.0031306419243968264
2019-12-20,-0.0006567668722219366,0.0009275436417461869,-0.00016293199042749507,-0.0039036787626525182,-0.0003682865258314294,0.0025320179747296834,-0.0006337280979558102,-0.003133133850223402,-0.0009285854734111254,0.002925359712677711,-0.0017647493074957055
2019-12-23,0.002788456961722474,-0.002599321702323021,0.01021494178417992,-0.0022842135491805138,0.00819323637385061,0.002854658744596783,-0.004288049807395389,-0.006032893233561598,-0.00933269596509323,0.003984298230027328,-0.0023311043832938694
2019-12-24,0.0011459393228054893,-0.00018596516292035403,-0.0004841080176758439,0.0022842135491805138,-0.004027119144212499,0.0003288438483854961,0.0012724355985875846,0.0013146591076695913,0.0014054839531043584,-0.0012615582333603825,0.002250794968411185
2019-12-26,0.004407818114648521,0.007594736093243348,-0.0003228483988193531,0.0055257762705891444,0.002320641547186142,0.007425239617533386,0.000953310729679302,0.006024891449285974,0.0017151420231300563,-0.0006799717823593454,0.012131007922368653
2019-12-27,-0.0037535669312420694,-0.0018470355315387543,-0.004206418170944026,-0.0025965585058060903,-0.0008543320669875953,-0.00010873640587760747,0.004436685721507239,0.003649623118280765,0.002955509850878002,0.00029146250784339855,-7.928687332459106e-05
2019-12-30,-0.0031114186248668574,-0.010407107103139523,-0.03262770102468959,-0.002929217764783054,-0.004650661754818763,-0.005783271136115431,-0.005231078518867172,-0.0007809131877243303,-0.00015525447543307536,-0.012512369899531528,-0.006446798443510815
2019-12-31,0.007353525259551574,0.001866411310013305,0.005678988835772891,0.0032541642727892395,-0.0006134784291864648,0.0031685459208521394,0.0009531593157188212,0.0070065589383134785,0.0038762741667524026,0.001965379406656531,0.0014362111143801926
2020-01-02,-0.01179177456617797,0.011678643385797827,0.00895381381060556,0.009699372325782551,0.01872623889554159,0.018589114586844424,-0.00797071019961404,-0.011705087517440038,-0.012614063498122441,0.002647157248485854,0.011810112162537578
2020-01-03,-0.016276717523040496,-0.0064712896638488004,-0.002975705620825053,-0.010674528792159688,-0.001929382746356012,-0.011306889166242229,-0.001601769902491057,0.007299270542755032,0.002035182752067932,-0.008752570120741154,-0.008546398522338627
2020-01-06,-0.004363190938844852,0.013267215326275394,0.007751294754686278,-0.0006506330064457444,0.0003620199167064797,0.0023796790890777686,0.00208178879017229,0.00025966294785861876,0.0009379612057838216,0.006203602987345569,0.002777657205548678
2020-01-07,-0.0011779504218258907,0.0012805214162066036,-0.0026320108963471256,-0.006529532008449301,-0.0020532427372206286,-0.00043225542903968517,-0.007708397786760024,-0.010966119745101643,-0.0014072420850244072,-0.0019652612863261254,-0.0015862705208959937
