Symbol,Name,Date,Log Return
NRG,NRG Energy,2020-03-24,0.15053405
NRG,NRG Energy,2020-05-18,0.086065136
NRG,NRG Energy,2020-03-19,0.08538056
NRG,NRG Energy,2020-03-13,0.081198774
NRG,NRG Energy,2020-04-08,0.07361182
NSC,Norfolk Southern Corp-,2020-03-24,0.16516934
NSC,Norfolk Southern Corp-,2020-03-17,0.098941624
NSC,Norfolk Southern Corp-,2020-03-13,0.09537828
NSC,Norfolk Southern Corp-,2020-04-06,0.08373281
NSC,Norfolk Southern Corp-,2020-05-18,0.06266204
NTAP,NetApp,2020-03-13,0.12766626
NTAP,NetApp,2020-03-26,0.11893216
NTAP,NetApp,2020-03-10,0.087157734
NTAP,NetApp,2020-03-24,0.07962918
NTAP,NetApp,2020-06-05,0.060026657
NTRS,Northern Trust Corp-,2020-03-13,0.1876216
NTRS,Northern Trust Corp-,2020-11-09,0.106094986
NTRS,Northern Trust Corp-,2020-03-24,0.101614006
NTRS,Northern Trust Corp-,2020-03-17,0.09688694
NTRS,Northern Trust Corp-,2020-05-26,0.06877631
NUE,Nucor Corp-,2020-03-13,0.12054213
NUE,Nucor Corp-,2020-03-24,0.11801757
NUE,Nucor Corp-,2020-03-26,0.07232066
NUE,Nucor Corp-,2020-05-18,0.07072504
NUE,Nucor Corp-,2020-04-27,0.06714276
NVDA,Nvidia Corporation,2020-03-24,0.15833978
NVDA,Nvidia Corporation,2020-03-13,0.10742024
NVDA,Nvidia Corporation,2020-03-17,0.10098747
NVDA,Nvidia Corporation,2020-04-06,0.09567906
NVDA,Nvidia Corporation,2020-02-14,0.067849874
NVR,"NVR, Inc-",2020-03-24,0.19128129
NVR,"NVR, Inc-",2020-03-19,0.16981289
NVR,"NVR, Inc-",2020-04-06,0.1301549
NVR,"NVR, Inc-",2020-05-18,0.10375168
NVR,"NVR, Inc-",2020-03-25,0.10155986
NWL,Newell Brands,2020-03-24,0.16639763
NWL,Newell Brands,2020-03-13,0.13706495
NWL,Newell Brands,2020-03-26,0.10056844
NWL,Newell Brands,2020-06-03,0.07909804
NWL,Newell Brands,2020-05-18,0.07885858
NWS,News Corp- Class B,2020-05-08,0.12480762
NWS,News Corp- Class B,2020-03-13,0.118961826
NWS,News Corp- Class B,2020-04-29,0.08692734
NWS,News Corp- Class B,2020-04-06,0.08599952
NWS,News Corp- Class B,2020-11-06,0.08545146
NWSA,News Corp- Class A,2020-03-13,0.12713899
NWSA,News Corp- Class A,2020-05-08,0.12455346
NWSA,News Corp- Class A,2020-04-06,0.08772424
NWSA,News Corp- Class A,2020-11-06,0.07960304
NWSA,News Corp- Class A,2020-03-17,0.07043822
O,Realty Income Corporation,2020-03-24,0.15625799
O,Realty Income Corporation,2020-03-19,0.12336225
O,Realty Income Corporation,2020-04-08,0.07420931
O,Realty Income Corporation,2020-03-25,0.072866715
O,Realty Income Corporation,2020-04-06,0.071039766
ODFL,Old Dominion Freight Line,2020-04-06,0.12036445
ODFL,Old Dominion Freight Line,2020-04-23,0.09654988
ODFL,Old Dominion Freight Line,2020-03-24,0.08907003
ODFL,Old Dominion Freight Line,2020-03-25,0.07890789
ODFL,Old Dominion Freight Line,2020-03-13,0.06112353
OKE,ONEOK,2020-03-19,0.2875194
OKE,ONEOK,2020-11-09,0.15345983
OKE,ONEOK,2020-04-02,0.11917088
OKE,ONEOK,2020-03-24,0.11778298
OKE,ONEOK,2020-06-05,0.107936405
OMC,Omnicom Group,2020-11-09,0.13752982
OMC,Omnicom Group,2020-03-13,0.106579944
OMC,Omnicom Group,2020-04-29,0.08251753
OMC,Omnicom Group,2020-04-06,0.07962381
OMC,Omnicom Group,2020-03-26,0.0772663
ORCL,Oracle Corp-,2020-03-13,0.18587473
ORCL,Oracle Corp-,2020-03-26,0.094241045
ORCL,Oracle Corp-,2020-03-17,0.09249722
ORCL,Oracle Corp-,2020-03-24,0.07936362
ORCL,Oracle Corp-,2020-03-10,0.054353233
ORLY,O'Reilly Automotive,2020-04-06,0.121170245
ORLY,O'Reilly Automotive,2020-03-17,0.08899511
ORLY,O'Reilly Automotive,2020-03-26,0.08898869
ORLY,O'Reilly Automotive,2020-03-25,0.07568929
ORLY,O'Reilly Automotive,2020-03-13,0.0701729
OTIS,Otis Worldwide,2020-04-09,0.108440354
OTIS,Otis Worldwide,2020-03-30,0.10015187
OTIS,Otis Worldwide,2020-03-26,0.092846595
OTIS,Otis Worldwide,2020-04-03,0.0727434
OTIS,Otis Worldwide,2020-05-07,0.0699446
OXY,Occidental Petroleum,2020-06-05,0.2904115
OXY,Occidental Petroleum,2020-11-09,0.2003073
OXY,Occidental Petroleum,2020-03-13,0.1817607
OXY,Occidental Petroleum,2020-04-02,0.17312364
OXY,Occidental Petroleum,2020-06-08,0.16011097
PAYC,Paycom,2020-03-13,0.1658834
PAYC,Paycom,2020-04-29,0.13167068
PAYC,Paycom,2020-03-24,0.11933415
PAYC,Paycom,2020-03-17,0.099253334
PAYC,Paycom,2020-04-06,0.09717616
PAYX,Paychex Inc-,2020-03-24,0.1671915
PAYX,Paychex Inc-,2020-04-06,0.09202261
PAYX,Paychex Inc-,2020-03-26,0.08881293
PAYX,Paychex Inc-,2020-06-05,0.07602207
PAYX,Paychex Inc-,2020-03-13,0.07393598
PBCT,People's United Financial,2020-11-09,0.1966763
PBCT,People's United Financial,2020-03-17,0.1677041
PBCT,People's United Financial,2020-03-13,0.13731545
PBCT,People's United Financial,2020-04-09,0.093685515
PBCT,People's United Financial,2020-03-26,0.09349364
PCAR,PACCAR Inc-,2020-03-24,0.13282989
PCAR,PACCAR Inc-,2020-03-13,0.095294796
PCAR,PACCAR Inc-,2020-03-10,0.059590768
PCAR,PACCAR Inc-,2020-05-26,0.058472995
PCAR,PACCAR Inc-,2020-04-06,0.0526396
PEAK,Healthpeak Properties,2020-03-13,0.1387922
PEAK,Healthpeak Properties,2020-04-06,0.13056988
PEAK,Healthpeak Properties,2020-04-08,0.11003579
PEAK,Healthpeak Properties,2020-03-26,0.10481243
PEAK,Healthpeak Properties,2020-05-18,0.09223921
PEG,Public Service Enterprise Group (PSEG),2020-03-24,0.101064764
PEG,Public Service Enterprise Group (PSEG),2020-05-18,0.082104936
PEG,Public Service Enterprise Group (PSEG),2020-03-26,0.07353132
PEG,Public Service Enterprise Group (PSEG),2020-04-08,0.067715704
PEG,Public Service Enterprise Group (PSEG),2020-03-17,0.06720386
PEP,PepsiCo Inc-,2020-03-17,0.12165645
PEP,PepsiCo Inc-,2020-03-13,0.09983985
PEP,PepsiCo Inc-,2020-03-24,0.07912075
PEP,PepsiCo Inc-,2020-03-26,0.066702865
PEP,PepsiCo Inc-,2020-04-14,0.055790726
PFE,Pfizer Inc-,2020-03-13,0.08581699
PFE,Pfizer Inc-,2020-11-09,0.074108005
PFE,Pfizer Inc-,2020-03-26,0.065063596
PFE,Pfizer Inc-,2020-03-17,0.063544035
PFE,Pfizer Inc-,2020-03-04,0.059423387
PFG,Principal Financial Group,2020-03-24,0.2034138
PFG,Principal Financial Group,2020-11-09,0.14111678
PFG,Principal Financial Group,2020-03-13,0.13759832
PFG,Principal Financial Group,2020-03-25,0.09589334
PFG,Principal Financial Group,2020-04-29,0.08385751
PG,Procter & Gamble,2020-03-13,0.11340938
PG,Procter & Gamble,2020-03-17,0.08596627
PG,Procter & Gamble,2020-03-26,0.062045813
PG,Procter & Gamble,2020-03-24,0.05544536
PG,Procter & Gamble,2020-03-02,0.05439714
PGR,Progressive Corp-,2020-03-13,0.114553936
PGR,Progressive Corp-,2020-03-26,0.08058145
PGR,Progressive Corp-,2020-03-02,0.0752788
PGR,Progressive Corp-,2020-03-17,0.05710515
PGR,Progressive Corp-,2020-04-02,0.056421045
PH,Parker-Hannifin,2020-03-24,0.16906267
PH,Parker-Hannifin,2020-04-06,0.12148919
PH,Parker-Hannifin,2020-04-17,0.095310226
PH,Parker-Hannifin,2020-03-25,0.0909492
PH,Parker-Hannifin,2020-03-10,0.08872239
PHM,PulteGroup,2020-03-24,0.21885026
PHM,PulteGroup,2020-04-06,0.13709272
PHM,PulteGroup,2020-05-18,0.11601781
PHM,PulteGroup,2020-04-08,0.10266473
PHM,PulteGroup,2020-03-25,0.09250649
PKG,Packaging Corporation of America,2020-03-17,0.14644624
PKG,Packaging Corporation of America,2020-03-26,0.08910733
PKG,Packaging Corporation of America,2020-04-28,0.08633639
PKG,Packaging Corporation of America,2020-03-13,0.08584824
PKG,Packaging Corporation of America,2020-04-17,0.06433301
PKI,PerkinElmer,2020-03-24,0.09094614
PKI,PerkinElmer,2020-04-06,0.057447165
PKI,PerkinElmer,2020-07-29,0.05718793
PKI,PerkinElmer,2020-03-20,0.05613834
PKI,PerkinElmer,2020-03-26,0.05208634
PLD,Prologis,2020-03-24,0.10733117
PLD,Prologis,2020-03-13,0.10333509
PLD,Prologis,2020-03-17,0.09350117
PLD,Prologis,2020-04-06,0.086388454
PLD,Prologis,2020-03-26,0.07342502
PM,Philip Morris International,2020-03-13,0.09562469
PM,Philip Morris International,2020-03-26,0.074216135
PM,Philip Morris International,2020-03-17,0.061165374
PM,Philip Morris International,2020-03-04,0.06086409
PM,Philip Morris International,2020-03-24,0.05860228
PNC,PNC Financial Services,2020-03-13,0.121716745
PNC,PNC Financial Services,2020-04-17,0.114267044
PNC,PNC Financial Services,2020-04-06,0.112250626
PNC,PNC Financial Services,2020-03-24,0.11181288
PNC,PNC Financial Services,2020-03-26,0.11162003
PNR,Pentair plc,2020-03-24,0.16725604
PNR,Pentair plc,2020-04-06,0.083480276
PNR,Pentair plc,2020-03-25,0.07143343
PNR,Pentair plc,2020-05-26,0.068846725
PNR,Pentair plc,2020-05-18,0.06278267
PNW,Pinnacle West Capital,2020-03-24,0.12153798
PNW,Pinnacle West Capital,2020-03-17,0.09409484
PNW,Pinnacle West Capital,2020-03-26,0.087951295
PNW,Pinnacle West Capital,2020-04-06,0.0862167
PNW,Pinnacle West Capital,2020-04-08,0.069155954
POOL,Pool Corporation,2020-03-13,0.09782137
POOL,Pool Corporation,2020-04-06,0.094713315
POOL,Pool Corporation,2020-04-23,0.07084668
POOL,Pool Corporation,2020-03-24,0.06704191
POOL,Pool Corporation,2020-03-30,0.059031542
PPG,PPG Industries,2020-03-24,0.12374229
PPG,PPG Industries,2020-04-06,0.0742589
PPG,PPG Industries,2020-05-18,0.055168662
PPG,PPG Industries,2020-04-07,0.050201844
PPG,PPG Industries,2020-03-19,0.04871179
PPL,PPL Corp-,2020-03-24,0.13326238
PPL,PPL Corp-,2020-03-26,0.10414523
PPL,PPL Corp-,2020-04-06,0.09418204
PPL,PPL Corp-,2020-03-17,0.076851435
PPL,PPL Corp-,2020-05-08,0.07225362
PRGO,Perrigo,2020-03-13,0.12968117
PRGO,Perrigo,2020-01-14,0.11870595
PRGO,Perrigo,2020-11-05,0.09069792
PRGO,Perrigo,2020-03-17,0.085784905
PRGO,Perrigo,2020-04-06,0.06986413
PRU,Prudential Financial,2020-03-24,0.1909111
PRU,Prudential Financial,2020-11-09,0.14477788
PRU,Prudential Financial,2020-03-13,0.13342336
PRU,Prudential Financial,2020-03-25,0.08361751
PRU,Prudential Financial,2020-04-17,0.07729324
PSA,Public Storage,2020-03-26,0.06167039
PSA,Public Storage,2020-03-17,0.05913538
PSA,Public Storage,2020-11-10,0.052454326
PSA,Public Storage,2020-03-30,0.051442094
PSA,Public Storage,2020-03-24,0.048846457
PSX,Phillips 66,2020-11-09,0.20026161
PSX,Phillips 66,2020-03-13,0.15832911
PSX,Phillips 66,2020-04-06,0.10648347
PSX,Phillips 66,2020-04-17,0.10623814
PSX,Phillips 66,2020-03-25,0.102504276
PVH,PVH Corp-,2020-04-06,0.24793845
PVH,PVH Corp-,2020-03-24,0.20107748
PVH,PVH Corp-,2020-11-09,0.18119286
PVH,PVH Corp-,2020-04-07,0.16278332
PVH,PVH Corp-,2020-04-27,0.14135848
PWR,Quanta Services Inc-,2020-03-24,0.14813024
PWR,Quanta Services Inc-,2020-03-25,0.09695571
PWR,Quanta Services Inc-,2020-03-13,0.0915883
PWR,Quanta Services Inc-,2020-04-06,0.0807473
PWR,Quanta Services Inc-,2020-04-17,0.06692842
PXD,Pioneer Natural Resources,2020-03-10,0.18593442
PXD,Pioneer Natural Resources,2020-03-24,0.16962369
PXD,Pioneer Natural Resources,2020-03-13,0.15254849
PXD,Pioneer Natural Resources,2020-11-09,0.13332134
PXD,Pioneer Natural Resources,2020-05-18,0.11952472
PYPL,PayPal,2020-03-24,0.13199078
PYPL,PayPal,2020-05-07,0.13114172
PYPL,PayPal,2020-03-13,0.12754457
PYPL,PayPal,2020-04-06,0.09571352
PYPL,PayPal,2020-11-04,0.07745113
QCOM,QUALCOMM Inc-,2020-07-30,0.14168097
QCOM,QUALCOMM Inc-,2020-03-13,0.123239145
QCOM,QUALCOMM Inc-,2020-11-05,0.119977534
QCOM,QUALCOMM Inc-,2020-03-26,0.08941287
QCOM,QUALCOMM Inc-,2020-04-06,0.084055826
QRVO,Qorvo,2020-03-24,0.12747575
QRVO,Qorvo,2020-03-17,0.122079946
QRVO,Qorvo,2020-04-06,0.11766197
QRVO,Qorvo,2020-07-30,0.10988703
QRVO,Qorvo,2020-11-05,0.09242388
RCL,Royal Caribbean Group,2020-11-09,0.25298247
RCL,Royal Caribbean Group,2020-03-25,0.20729476
RCL,Royal Caribbean Group,2020-03-24,0.20112209
RCL,Royal Caribbean Group,2020-04-06,0.19393897
RCL,Royal Caribbean Group,2020-07-15,0.19230956
RE,Everest Re Group Ltd-,2020-03-26,0.11087636
RE,Everest Re Group Ltd-,2020-11-09,0.095059924
RE,Everest Re Group Ltd-,2020-03-17,0.0810658
RE,Everest Re Group Ltd-,2020-03-24,0.07622413
RE,Everest Re Group Ltd-,2020-04-09,0.07074395
REG,Regency Centers Corporation,2020-11-09,0.29994142
REG,Regency Centers Corporation,2020-03-24,0.123120435
REG,Regency Centers Corporation,2020-05-18,0.11557705
REG,Regency Centers Corporation,2020-04-08,0.10620321
REG,Regency Centers Corporation,2020-04-29,0.09142225
REGN,Regeneron Pharmaceuticals,2020-03-17,0.10918916
REGN,Regeneron Pharmaceuticals,2020-06-19,0.075071305
REGN,Regeneron Pharmaceuticals,2020-03-13,0.07504851
REGN,Regeneron Pharmaceuticals,2020-10-05,0.068889044
REGN,Regeneron Pharmaceuticals,2020-03-04,0.06689199
RF,Regions Financial Corp-,2020-11-09,0.15382223
RF,Regions Financial Corp-,2020-03-24,0.13660316
RF,Regions Financial Corp-,2020-03-26,0.12070618
RF,Regions Financial Corp-,2020-03-19,0.11778299
RF,Regions Financial Corp-,2020-05-26,0.096679755
RHI,Robert Half International,2020-11-09,0.18267581
RHI,Robert Half International,2020-03-24,0.13681841
RHI,Robert Half International,2020-03-26,0.08621682
RHI,Robert Half International,2020-03-13,0.08088995
RHI,Robert Half International,2020-03-10,0.07398005
RJF,Raymond James Financial Inc-,2020-03-13,0.17348473
RJF,Raymond James Financial Inc-,2020-03-17,0.13884754
RJF,Raymond James Financial Inc-,2020-04-06,0.10985242
RJF,Raymond James Financial Inc-,2020-03-10,0.10203546
RJF,Raymond James Financial Inc-,2020-11-09,0.099161424
RL,Ralph Lauren Corporation,2020-11-09,0.18065906
RL,Ralph Lauren Corporation,2020-04-06,0.11741865
RL,Ralph Lauren Corporation,2020-05-26,0.11074148
RL,Ralph Lauren Corporation,2020-04-27,0.091175415
RL,Ralph Lauren Corporation,2020-02-04,0.08801151
RMD,ResMed,2020-03-17,0.15732531
RMD,ResMed,2020-03-24,0.10695776
RMD,ResMed,2020-03-13,0.09529683
RMD,ResMed,2020-03-30,0.082840495
RMD,ResMed,2020-03-26,0.076641664
ROK,Rockwell Automation Inc-,2020-03-24,0.16198012
ROK,Rockwell Automation Inc-,2020-03-13,0.1051733
ROK,Rockwell Automation Inc-,2020-03-10,0.104180545
ROK,Rockwell Automation Inc-,2020-03-25,0.08545981
ROK,Rockwell Automation Inc-,2020-04-28,0.076377906
ROL,Rollins Inc-,2020-03-13,0.095653996
ROL,Rollins Inc-,2020-03-24,0.068549365
ROL,Rollins Inc-,2020-07-07,0.064977
ROL,Rollins Inc-,2020-03-17,0.06392646
ROL,Rollins Inc-,2020-03-10,0.05266382
ROP,Roper Technologies,2020-03-24,0.10650811
ROP,Roper Technologies,2020-03-17,0.08823743
ROP,Roper Technologies,2020-03-10,0.079906024
ROP,Roper Technologies,2020-03-13,0.07474605
ROP,Roper Technologies,2020-03-26,0.07150979
ROST,Ross Stores,2020-04-06,0.15382574
ROST,Ross Stores,2020-11-09,0.14464302
ROST,Ross Stores,2020-03-24,0.12895168
ROST,Ross Stores,2020-03-25,0.1272073
ROST,Ross Stores,2020-03-19,0.08054281
RSG,Republic Services Inc,2020-03-24,0.07597112
RSG,Republic Services Inc,2020-03-26,0.07593836
RSG,Republic Services Inc,2020-03-17,0.070008256
RSG,Republic Services Inc,2020-03-13,0.065527566
RSG,Republic Services Inc,2020-03-04,0.05590427
RTX,Raytheon Technologies,2020-03-24,0.14632444
RTX,Raytheon Technologies,2020-04-06,0.14220588
RTX,Raytheon Technologies,2020-11-09,0.10418148
RTX,Raytheon Technologies,2020-03-25,0.10317974
RTX,Raytheon Technologies,2020-05-18,0.09353287
SBAC,SBA Communications,2020-03-24,0.11715368
SBAC,SBA Communications,2020-04-08,0.08783634
SBAC,SBA Communications,2020-03-26,0.084166
SBAC,SBA Communications,2020-03-02,0.07259519
SBAC,SBA Communications,2020-02-11,0.070226066
SBUX,Starbucks Corp-,2020-03-24,0.13741417
SBUX,Starbucks Corp-,2020-03-13,0.11860574
SBUX,Starbucks Corp-,2020-03-19,0.0863454
SBUX,Starbucks Corp-,2020-04-06,0.072486654
SBUX,Starbucks Corp-,2020-04-22,0.063016064
SCHW,Charles Schwab Corporation,2020-03-13,0.1750847
SCHW,Charles Schwab Corporation,2020-03-25,0.10643413
SCHW,Charles Schwab Corporation,2020-03-17,0.097212255
SCHW,Charles Schwab Corporation,2020-11-09,0.08903538
SCHW,Charles Schwab Corporation,2020-03-10,0.08453055
SEE,Sealed Air,2020-03-19,0.22598855
SEE,Sealed Air,2020-03-20,0.08784438
SEE,Sealed Air,2020-08-06,0.08398184
SEE,Sealed Air,2020-03-26,0.08304849
SEE,Sealed Air,2020-03-25,0.08285681
SHW,Sherwin-Williams,2020-03-24,0.13496086
SHW,Sherwin-Williams,2020-03-19,0.099754825
SHW,Sherwin-Williams,2020-04-06,0.08789583
SHW,Sherwin-Williams,2020-04-17,0.06334846
SHW,Sherwin-Williams,2020-03-04,0.061344743
SIVB,SVB Financial,2020-03-13,0.13445272
SIVB,SVB Financial,2020-04-06,0.13399784
SIVB,SVB Financial,2020-03-17,0.13138181
SIVB,SVB Financial,2020-03-19,0.11094587
SIVB,SVB Financial,2020-03-24,0.10062191
SJM,JM Smucker,2020-03-24,0.0987304
SJM,JM Smucker,2020-03-17,0.08246505
SJM,JM Smucker,2020-03-30,0.07117108
SJM,JM Smucker,2020-08-25,0.06642299
SJM,JM Smucker,2020-03-04,0.050021872
SLB,Schlumberger Ltd-,2020-11-09,0.1815547
SLB,Schlumberger Ltd-,2020-03-19,0.14066355
SLB,Schlumberger Ltd-,2020-03-24,0.13265413
SLB,Schlumberger Ltd-,2020-04-29,0.11950161
SLB,Schlumberger Ltd-,2020-05-18,0.11813134
SLG,SL Green Realty,2020-11-09,0.31425422
SLG,SL Green Realty,2020-06-08,0.13697745
SLG,SL Green Realty,2020-03-24,0.1359289
SLG,SL Green Realty,2020-05-26,0.11333833
SLG,SL Green Realty,2020-04-06,0.11039446
SNA,Snap-on,2020-03-24,0.1091307
SNA,Snap-on,2020-04-06,0.10466933
SNA,Snap-on,2020-05-18,0.08896827
SNA,Snap-on,2020-10-22,0.087392315
SNA,Snap-on,2020-04-27,0.07444024
SNPS,Synopsys Inc-,2020-03-24,0.10616213
SNPS,Synopsys Inc-,2020-04-06,0.08728566
SNPS,Synopsys Inc-,2020-03-13,0.08622777
SNPS,Synopsys Inc-,2020-08-20,0.08200442
SNPS,Synopsys Inc-,2020-03-17,0.059147097
SO,Southern Company,2020-03-17,0.17204922
SO,Southern Company,2020-03-24,0.12610163
SO,Southern Company,2020-04-06,0.097171135
SO,Southern Company,2020-03-26,0.09505631
SO,Southern Company,2020-03-04,0.059242856
SPG,Simon Property Group Inc,2020-11-09,0.24583907
SPG,Simon Property Group Inc,2020-03-19,0.21581496
SPG,Simon Property Group Inc,2020-04-06,0.1459222
SPG,Simon Property Group Inc,2020-06-05,0.14383903
SPG,Simon Property Group Inc,2020-06-03,0.13856201
SPGI,"S&P Global, Inc-",2020-03-24,0.12976226
SPGI,"S&P Global, Inc-",2020-03-13,0.1135899
SPGI,"S&P Global, Inc-",2020-03-02,0.08434085
SPGI,"S&P Global, Inc-",2020-04-09,0.08091587
SPGI,"S&P Global, Inc-",2020-03-26,0.07526741
SRE,Sempra Energy,2020-03-24,0.107573874
SRE,Sempra Energy,2020-03-17,0.10447991
SRE,Sempra Energy,2020-03-25,0.091694534
SRE,Sempra Energy,2020-04-06,0.08946969
SRE,Sempra Energy,2020-03-26,0.08067669
STE,STERIS plc,2020-03-26,0.09537191
STE,STERIS plc,2020-03-24,0.091709845
STE,STERIS plc,2020-03-17,0.08071918
STE,STERIS plc,2020-03-30,0.07603854
STE,STERIS plc,2020-04-06,0.069136985
STT,State Street Corp-,2020-03-13,0.20146388
STT,State Street Corp-,2020-11-09,0.11908558
STT,State Street Corp-,2020-03-24,0.11693412
STT,State Street Corp-,2020-05-26,0.0898394
STT,State Street Corp-,2020-03-10,0.07444701
STX,Seagate Technology,2020-03-17,0.09715019
STX,Seagate Technology,2020-03-13,0.09377857
STX,Seagate Technology,2020-03-26,0.0746373
STX,Seagate Technology,2020-03-24,0.06364922
STX,Seagate Technology,2020-04-06,0.061035916
STZ,Constellation Brands,2020-03-24,0.15879181
STZ,Constellation Brands,2020-03-26,0.105447404
STZ,Constellation Brands,2020-11-09,0.077497184
STZ,Constellation Brands,2020-04-06,0.07356737
STZ,Constellation Brands,2020-11-02,0.06535903
SWK,Stanley Black & Decker,2020-03-24,0.22572246
SWK,Stanley Black & Decker,2020-04-06,0.113212526
SWK,Stanley Black & Decker,2020-05-18,0.11232809
SWK,Stanley Black & Decker,2020-03-26,0.08745225
SWK,Stanley Black & Decker,2020-03-25,0.0848119
SWKS,Skyworks Solutions,2020-03-24,0.15241474
SWKS,Skyworks Solutions,2020-03-17,0.13584825
SWKS,Skyworks Solutions,2020-04-06,0.11181535
SWKS,Skyworks Solutions,2020-03-26,0.08552605
SWKS,Skyworks Solutions,2020-03-10,0.081191726
SYF,Synchrony Financial,2020-04-06,0.15619709
SYF,Synchrony Financial,2020-03-24,0.14111969
SYF,Synchrony Financial,2020-03-26,0.1330061
SYF,Synchrony Financial,2020-03-25,0.122445755
SYF,Synchrony Financial,2020-04-29,0.11624026
SYK,Stryker Corp-,2020-03-24,0.12567453
SYK,Stryker Corp-,2020-04-06,0.11225233
SYK,Stryker Corp-,2020-11-09,0.09345998
SYK,Stryker Corp-,2020-04-17,0.080742106
SYK,Stryker Corp-,2020-03-19,0.07282246
SYY,Sysco Corp-,2020-03-19,0.17218718
SYY,Sysco Corp-,2020-03-26,0.15830411
SYY,Sysco Corp-,2020-03-25,0.15795496
SYY,Sysco Corp-,2020-11-09,0.15522988
SYY,Sysco Corp-,2020-04-06,0.13058397
T,AT&T Inc-,2020-03-13,0.095513314
T,AT&T Inc-,2020-03-26,0.07461089
T,AT&T Inc-,2020-04-06,0.06962395
T,AT&T Inc-,2020-03-17,0.058903437
T,AT&T Inc-,2020-10-22,0.05674254
TAP,Molson Coors Beverage Company,2020-03-13,0.10285738
TAP,Molson Coors Beverage Company,2020-03-24,0.080843665
TAP,Molson Coors Beverage Company,2020-05-27,0.07876443
TAP,Molson Coors Beverage Company,2020-11-09,0.07149496
TAP,Molson Coors Beverage Company,2020-11-24,0.06385848
TDG,TransDigm Group,2020-03-19,0.21835567
TDG,TransDigm Group,2020-03-26,0.13848568
TDG,TransDigm Group,2020-04-08,0.13628136
TDG,TransDigm Group,2020-05-18,0.1310822
TDG,TransDigm Group,2020-04-17,0.11449119
TDY,Teledyne Technologies,2020-03-24,0.12503767
TDY,Teledyne Technologies,2020-03-19,0.117396414
TDY,Teledyne Technologies,2020-11-09,0.077905156
TDY,Teledyne Technologies,2020-03-25,0.07668357
TDY,Teledyne Technologies,2020-04-06,0.06587323
TEL,TE Connectivity Ltd-,2020-04-06,0.11161124
TEL,TE Connectivity Ltd-,2020-03-24,0.10231955
TEL,TE Connectivity Ltd-,2020-05-18,0.08521311
TEL,TE Connectivity Ltd-,2020-03-26,0.07156208
TEL,TE Connectivity Ltd-,2020-04-29,0.062244594
TER,Teradyne,2020-03-24,0.13890086
TER,Teradyne,2020-04-06,0.113274634
TER,Teradyne,2020-03-13,0.090133734
TER,Teradyne,2020-03-17,0.071523406
TER,Teradyne,2020-03-10,0.06892019
TFC,Truist Financial,2020-03-24,0.1590876
TFC,Truist Financial,2020-11-09,0.12100852
TFC,Truist Financial,2020-04-17,0.11943117
TFC,Truist Financial,2020-03-13,0.1128441
TFC,Truist Financial,2020-03-26,0.11127708
TFX,Teleflex,2020-03-24,0.12723139
TFX,Teleflex,2020-03-25,0.093147665
TFX,Teleflex,2020-04-06,0.08800459
TFX,Teleflex,2020-11-09,0.08011137
TFX,Teleflex,2020-03-13,0.06725148
TGT,Target Corp-,2020-08-19,0.11912947
TGT,Target Corp-,2020-03-17,0.09976859
TGT,Target Corp-,2020-03-13,0.08681335
TGT,Target Corp-,2020-04-08,0.062813245
TGT,Target Corp-,2020-03-02,0.05716918
TIF,Tiffany & Co-,2020-03-19,0.12477168
TIF,Tiffany & Co-,2020-06-05,0.06310227
TIF,Tiffany & Co-,2020-10-27,0.04816191
TIF,Tiffany & Co-,2020-03-24,0.039799053
TIF,Tiffany & Co-,2020-07-27,0.02914046
TJX,TJX Companies Inc-,2020-11-09,0.121360905
TJX,TJX Companies Inc-,2020-04-06,0.1184339
TJX,TJX Companies Inc-,2020-03-24,0.11013697
TJX,TJX Companies Inc-,2020-03-26,0.084361106
TJX,TJX Companies Inc-,2020-03-25,0.07145898
TMO,Thermo Fisher Scientific,2020-03-24,0.09957411
TMO,Thermo Fisher Scientific,2020-04-06,0.074376255
TMO,Thermo Fisher Scientific,2020-03-17,0.058940697
TMO,Thermo Fisher Scientific,2020-03-13,0.054081988
TMO,Thermo Fisher Scientific,2020-03-04,0.051125824
TMUS,T-Mobile US,2020-02-11,0.1113875
TMUS,T-Mobile US,2020-03-13,0.10654529
TMUS,T-Mobile US,2020-05-07,0.09574059
TMUS,T-Mobile US,2020-03-19,0.06674776
TMUS,T-Mobile US,2020-03-26,0.06669137
TPR,"Tapestry, Inc-",2020-03-24,0.25988922
TPR,"Tapestry, Inc-",2020-04-06,0.16197774
TPR,"Tapestry, Inc-",2020-03-17,0.13885258
TPR,"Tapestry, Inc-",2020-04-07,0.10405601
TPR,"Tapestry, Inc-",2020-04-27,0.09837133
TROW,T- Rowe Price Group,2020-03-13,0.1570587
TROW,T- Rowe Price Group,2020-03-17,0.102784134
TROW,T- Rowe Price Group,2020-03-26,0.08598923
TROW,T- Rowe Price Group,2020-03-10,0.08460434
TROW,T- Rowe Price Group,2020-04-06,0.07593717
TRV,The Travelers Companies Inc-,2020-03-17,0.12478295
TRV,The Travelers Companies Inc-,2020-03-26,0.06803774
TRV,The Travelers Companies Inc-,2020-03-02,0.06362
TRV,The Travelers Companies Inc-,2020-03-24,0.059105583
TRV,The Travelers Companies Inc-,2020-10-21,0.05669734
TSCO,Tractor Supply Company,2020-04-06,0.101125136
TSCO,Tractor Supply Company,2020-03-26,0.0817112
